X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
1046.931959,0.745559,13.258883,1.004633,-1.793395039,1.785124557,-0.995,-0.557601632,0.560185,1
-9.774979,0.750461,-32.331052,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
1039.677159,0.749437,-14.146374,1.288836,-1.784280825,1.384412621,-0.776,-0.560449894,0.722328,1
-33.515535,0.680672,-72.384491,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
302.415838,0.745906,30.034926,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,1
-154.062698,0.749374,-52.182015,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
900.630997,0.745906,6.064524,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,1
1037.748773,0.748138,-12.093169,0.805507,-0.81588919,1.012889013,-1.24,-1.225656636,0.987275,1
1026.080144,0.744131,41.876218,1.228607,1.442924589,-1.174439499,-0.814,0.693036911,-0.85147,1
-417.351986,0.750461,-45.000568,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
1012.055292,0.745381,2.746817,-1.774644,-14.29067015,-8.052696848,0.563,-0.069975725,-0.124182,1
-242.103532,0.754196,152.971716,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903,1
635.620924,0.680672,-27.570123,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-233.74235,0.745381,89.930819,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
350.114374,0.745381,49.071061,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
1037.937917,0.748141,-12.407985,0.862257,-0.891424407,1.033826813,-1.16,-1.121800113,0.96728,1
-0.843293,0.749372,11.988601,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
-108.697582,0.749374,-50.192063,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
199.982226,0.750461,-25.810756,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
59.992129,0.744162,-62.391061,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984,1
35.713826,0.754196,120.049934,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
815.812203,0.749374,-9.638216,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619,1
761.0612,0.749374,-12.039882,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
808.142434,0.754196,28.51596,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,1
1018.590237,0.746578,-15.931705,0.034527,-0.020347008,0.58930714,-29,-49.14727604,1.696908,1
-88.830816,0.680672,-76.089145,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
1013.905464,0.680673,-2.233111,-1.784209,14.86890396,8.33361112,0.56,0.067254453,0.119996,1
-298.744395,0.749372,15.298541,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701,1
-405.414584,0.750461,-44.629495,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
519.405664,0.746095,-67.806168,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,1
-37.084263,0.680672,-72.623501,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
1045.699657,0.745918,-49.478701,1.728333,18.66490637,-10.79936932,-0.579,0.053576481,-0.092598,1
1037.28497,0.748166,-11.368945,0.68557,-0.670440832,0.977931987,-1.46,-1.491555932,1.022566,1
1062.723687,0.744342,39.427772,0.918794,-0.775667126,0.844223108,-1.09,-1.289212816,1.184521,1
228.037461,0.746095,-105.571772,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,1
13.861338,0.744162,-65.333625,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984,1
-38.326592,0.746084,-1.949569,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439,1
1018.702054,0.74659,-17.748613,0.057535,-0.033764354,0.58684895,-17.4,-29.61703311,1.704016,1
565.919734,0.746084,-0.646072,-1.594318,463.4645349,290.6976744,0.627,0.002157662,0.00344,1
667.223348,0.745906,15.417138,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278,1
481.363842,0.750461,-17.064019,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
1022.164147,0.742714,7.415229,-0.471139,-0.314225898,-0.666949453,2.12,-3.182423871,-1.499364,1
1065.176756,0.744886,20.587879,-0.096197,0.05553676,0.577323206,10.4,18.00609167,1.732132,1
-177.032213,0.746084,-2.248788,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439,1
1047.869992,0.748166,-13.922369,1.022565,1.49152619,-1.458612597,-0.978,0.670454201,-0.685583,1
7.061681,0.749374,-45.114254,-1.564315,22.79677936,14.57301078,0.639,0.043865845,0.06862,1
69.31528,0.746279,54.380047,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-541.010451,0.658266,92.233789,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813,1
684.57686,0.658266,21.186785,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
994.130482,0.746279,3.175688,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
1060.220954,0.746143,41.912505,1.165833,-1.272832381,1.091779338,-0.858,-0.785649403,0.915936,1
17.139823,0.745906,41.465898,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278,1
570.23964,0.746216,-0.946985,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,1
-275.82026,0.746095,-170.879142,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,1
355.679365,0.746279,38.524896,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
791.999858,0.745381,18.146807,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
-264.869777,0.658266,76.22598,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813,1
1069.103133,0.746214,-28.015569,-0.077155,-0.045004949,-0.583305675,13,-22.21977837,-1.714367,1
1067.958315,0.743997,-42.714652,0.539742,0.364992646,-0.676235398,-1.85,2.739781229,-1.478775,1
-305.351597,0.746216,-3.394553,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,1
796.894264,0.745906,10.221241,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,1
-294.105471,0.746216,-3.363117,-1.606589,357.814922,222.7171492,0.622,0.002794741,0.00449,1
-403.353552,0.746216,-3.668501,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,1
185.961223,0.680672,-57.685378,-1.784363,14.93128321,8.367850718,0.56,0.06697348,0.119505,1
832.113716,0.746216,-0.21496,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,1
1051.531078,0.745079,4.711473,-0.623969,0.614849551,0.985384773,1.6,1.626414133,1.014832,1
-140.053773,0.696091,-115.980465,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718,1
510.118622,0.746084,-0.766448,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439,1
178.13462,0.746095,-112.039914,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,1
770.748021,0.744162,-17.053788,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,1
-12.593112,0.658266,61.601562,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813,1
830.576436,0.746084,-0.075148,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439,1
66.965462,0.750461,-29.945578,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
1036.072809,0.745893,4.867343,-0.161535,-0.137757621,-0.852803549,6.19,-7.259126505,-1.172603,1
-39.866265,0.658266,63.18258,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
1043.049787,0.748868,-15.392625,1.118737,-304.3354189,272.0348205,-0.894,-0.003285848,0.003676,1
1056.087694,0.745696,-48.844653,1.717215,11.58112856,-6.744134289,-0.582,0.086347371,-0.148277,1
1043.422229,0.748558,0.664027,-1.052398,4.39273386,4.174023383,0.95,0.227648665,0.239577,1
215.812054,0.749372,9.581371,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
757.079638,0.744162,-17.925659,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984,1
47.407644,0.746279,55.59301,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
910.848942,0.744162,-8.117114,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,1
896.138052,0.680672,-10.122396,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
82.14877,0.749374,-41.820541,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619,1
-421.690407,0.658266,85.316834,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
318.800524,0.746084,-1.179164,-1.594317,463.4642442,290.6976744,0.627,0.002157664,0.00344,1
586.14156,0.745381,32.553287,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
457.698201,0.744838,47.726475,-1.638068,-12.40490723,-7.572889057,0.61,-0.080613259,-0.13205,1
1067.201518,0.744897,-5.841625,-0.62422,-0.460878284,-0.738326686,1.6,-2.169770273,-1.354414,1
939.29502,0.745381,7.838723,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193,1
1019.364522,0.745968,-31.503579,0.10293,-0.059407964,0.577168596,-9.72,-16.83276013,1.732596,1
957.958936,0.696091,-8.170568,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719,1
1065.364609,0.744546,29.415498,-0.028484,0.0168537,0.591690068,35.1,59.33415251,1.690074,1
-386.819585,0.680672,-96.046477,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-28.91755,0.749374,-46.692492,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
-176.264646,0.680672,-81.944889,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-461.690907,0.750461,-46.378842,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
499.184176,0.745381,38.638783,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
348.776164,0.658266,40.653071,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
-387.647398,0.744162,-90.944825,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,1
696.237076,0.750461,-10.384692,-1.705344,32.16962517,18.86400936,0.586,0.031085224,0.053011,1
580.567901,0.696091,-45.225229,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719,1
-424.595663,0.749372,16.696859,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
1059.824301,0.746657,41.835811,1.25685,-1.60841595,1.279719895,-0.796,-0.621729721,0.781421,1
727.736442,0.745906,12.992386,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279,1
1051.412371,0.748375,-5.365908,-0.439315,-0.444908388,-1.012732068,2.28,-2.247653734,-0.987428,1
286.227316,0.745381,53.542038,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
744.467121,0.680672,-20.28032,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
1047.993859,0.749446,-0.547717,-1.285731,-1.771933645,-1.378152697,0.778,-0.564355219,-0.725609,1
544.801951,0.658266,29.289503,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
-321.892512,0.746279,76.0401,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
788.871866,0.754196,30.799552,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,1
1038.076989,0.748129,-12.356859,0.823172,-0.838901401,1.01910828,-1.21,-1.1920352,0.98125,1
-45.706014,0.696091,-106.7168,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718,1
230.758634,0.749374,-35.301733,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619,1
1039.135303,0.74482,44.393093,1.712617,-25.17184767,14.69788497,-0.584,-0.039726921,0.068037,1
274.308144,0.746279,43.030187,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
1050.614237,0.745369,3.15179,-0.572689,0.568893909,0.993373207,1.75,1.757796989,1.006671,1
