X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
1040.592628,0.744196,1.987291,-1.007004,-1.399178281,-1.389446597,0.993,-0.714705205,-0.719711,12
616.393978,0.658266,25.13933,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,4
787.572768,0.746279,14.612196,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
626.115095,0.696091,-40.753115,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718,16
1042.941601,0.748475,0.617367,-1.01966,3.288218127,3.224818201,0.981,0.304116078,0.310095,3
-201.245741,0.680672,-83.617959,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,10
1037.532863,0.743997,1.887317,-0.807214,-0.687708196,-0.851952761,1.24,-1.454105107,-1.173774,12
671.895282,0.749374,-15.951167,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,9
-187.130664,0.750461,-37.844147,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,11
1065.304077,0.742849,33.323039,0.16221,-0.099334707,0.612383372,-6.16,-10.06697491,1.632964,15
334.070994,0.746216,-1.607155,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,-1
1033.874144,0.744847,0.767798,-1.736836,-11.49134264,-6.616250835,0.576,-0.087022033,-0.151143,15
408.278145,0.754196,75.900491,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,5
-171.66872,0.746279,67.72264,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1039.417823,0.744017,12.740641,1.180634,1.471787399,-1.246607669,-0.847,0.679445959,-0.802177,12
-110.862652,0.744162,-73.289444,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,13
-62.391672,0.745906,44.652714,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,2
-153.067257,0.696091,-117.258212,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718,16
2.748036,0.658266,60.712239,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,4
488.185214,0.750461,-16.851977,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,11
668.645599,0.746279,21.196853,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
348.776164,0.658266,40.653071,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,4
-3.181349,0.680672,-70.352906,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,10
696.237076,0.750461,-10.384692,-1.705344,32.16962517,18.86400936,0.586,0.031085224,0.053011,11
731.451421,0.744162,-19.560417,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983,13
603.310335,0.744162,-27.734204,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,13
-575.888499,0.745906,65.228464,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278,2
1020.118685,0.754196,3.39645,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,5
684.57686,0.658266,21.186785,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,4
-148.559606,0.745381,83.969517,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
734.467856,0.749374,-13.206405,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,9
673.061363,0.746216,-0.659564,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,-1
-322.242549,0.696091,-133.868922,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718,16
1046.561369,0.745105,-0.962941,-1.369861,3.318148237,2.422251774,0.73,0.301372913,0.412839,12
1042.197133,0.748378,0.129821,-0.986852,2.264403606,2.294572647,1.01,0.441617385,0.435811,3
491.960217,0.658266,32.352726,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813,4
1036.721349,0.749114,-3.613826,-0.630208,0.463331682,0.735204379,1.59,2.158281075,1.360166,3
593.365857,0.749372,5.38642,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,17
-249.120967,0.746216,-3.23737,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,-1
1038.781958,0.745956,0.121492,-1.732364,17.5705056,10.14250216,0.577,0.056913559,0.098595,6
673.288975,0.696091,-36.121282,-1.626686,10.18467433,6.260995874,0.615,0.098186743,0.159719,16
5.318599,0.744162,-65.878544,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984,13
192.622542,0.746095,-110.162066,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,14
-338.099512,0.744162,-87.784294,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984,13
1059.608077,0.746658,42.220068,1.258755,-1.61559254,1.283484506,-0.794,-0.618967948,0.779129,15
-348.12907,0.749372,15.847248,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,17
1051.325842,0.746616,5.555532,-0.415352,0.424798238,1.02274273,2.41,2.354058726,0.977763,12
-515.375405,0.745906,62.803712,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,2
-59.931075,0.744838,89.454057,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049,7
-237.185802,0.746095,-165.871548,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,14
-38.161693,0.658266,63.083766,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,4
1044.314081,0.746965,-1.493242,-1.119063,-10.94973581,-9.784735812,0.894,-0.091326404,-0.1022,12
257.853987,0.744838,63.836491,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049,7
1023.868813,0.744494,-1.973121,-1.179054,1.329782147,1.127838205,0.848,0.752002877,0.886652,6
235.923412,0.680672,-54.339239,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,10
-447.946529,0.745906,60.101846,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,2
-119.647782,0.749374,-50.672396,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,9
1035.890698,0.747145,6.062816,0.131327,0.117924948,-0.897948995,-7.61,8.479969846,-1.113649,12
456.62467,0.746095,-75.943508,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,14
-329.716687,0.746279,76.473309,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
1025.083169,0.746084,0.344447,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439,8
14.707319,0.745381,72.543688,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
708.406331,0.746216,-0.560763,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491,-1
1020.055116,0.745382,-40.11239,0.273017,-0.164506721,0.602551202,-3.66,-6.078778977,1.65961,6
429.038458,0.744162,-38.850554,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,13
139.894957,0.745906,36.547116,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,2
948.168222,0.745381,7.217754,-1.77464,-14.28937219,-8.051983606,0.563,-0.069982081,-0.124193,1
1021.263479,0.743157,11.434495,-0.117032,-0.070866208,-0.605528475,8.54,-14.11109782,-1.65145,15
506.07796,0.749374,-23.224784,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,9
1037.4886,0.748175,-11.762772,0.750386,-0.742546197,0.989552307,-1.33,-1.346717556,1.010558,3
935.394057,0.680672,-7.493287,-1.784363,14.93128321,8.367850718,0.56,0.06697348,0.119505,10
843.47181,0.754196,24.329375,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,5
364.328363,0.744838,55.253286,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049,7
-292.305487,0.745381,94.029214,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
1026.01134,0.745942,2.562656,-1.139345,-1.188888356,-1.043484068,0.878,-0.841121873,-0.958328,15
245.744921,0.746095,-103.276625,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649,14
482.00344,0.744162,-35.472056,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983,13
-240.908274,0.696091,-125.883004,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718,16
1043.249665,0.746665,14.256886,1.120653,-14.28438683,12.74648516,-0.892,-0.070006505,0.078453,12
-68.389863,0.746279,62.004386,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
958.872623,0.746095,-10.844788,-1.60977,7.715168943,4.792715073,0.621,0.12961479,0.20865,14
945.217172,0.750461,-2.645155,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,11
-98.699529,0.745906,46.107565,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279,2
606.333195,0.746095,-56.539082,-1.60977,7.715168943,4.792715073,0.621,0.12961479,0.20865,14
63.409225,0.744162,-62.173094,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,13
213.626169,0.744838,67.401822,-1.638068,-12.40490723,-7.572889057,0.61,-0.080613259,-0.13205,7
84.963592,0.746279,53.513645,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
310.135684,0.746095,-94.930635,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,14
617.261668,0.749372,5.120917,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,17
1046.982242,0.748273,-14.447372,1.016557,1.830911766,-1.801091101,-0.984,0.546175965,-0.555219,3
295.529535,0.744838,60.799357,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049,7
1059.031155,0.743153,1.173758,-1.424394,2.441296546,1.713919425,0.702,0.409618406,0.583458,15
538.226267,0.745381,35.90652,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193,1
-122.73373,0.680672,-78.35974,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,10
-488.168717,0.658266,89.170566,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813,4
372.892527,0.746279,37.571845,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1061.150771,0.74518,-48.21681,1.551292,3.866495187,-2.492435458,-0.645,0.25863216,-0.401214,6
1049.875084,0.748125,-2.404832,-0.830315,-0.848476643,-1.021873196,1.2,-1.178582827,-0.978595,3
1051.466743,0.746607,4.954579,-0.390736,0.399746281,1.023059767,2.56,2.501586749,0.97746,12
887.216232,0.680672,-10.719921,-1.784363,14.93128321,8.367850718,0.56,0.06697348,0.119505,10
409.09047,0.749374,-27.479164,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,9
440.180248,0.746279,33.846324,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
1053.975801,0.744898,43.428808,1.723562,-9.086682834,5.272037115,-0.58,-0.110051161,0.18968,15
679.390775,0.749372,4.430608,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,17
-267.46052,0.745381,92.290501,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
546.383883,0.754196,59.53475,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,5
384.616214,0.744162,-41.684134,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984,13
-287.068191,0.754196,158.300097,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903,5
933.27977,0.750461,-3.016228,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,11
-334.682416,0.744162,-87.566326,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,13
197.495291,0.745381,59.751728,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193,1
1036.477326,0.745018,3.447121,-0.464321,-0.336881689,-0.725536189,2.15,-2.968401171,-1.378291,12
-16.006147,0.746084,-1.901418,-1.594318,463.4645349,290.6976744,0.627,0.002157662,0.00344,8
676.054,0.658266,21.680853,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,4
1067.202111,0.744897,-5.842786,-0.624012,-0.46066417,-0.738229666,1.6,-2.170778767,-1.354592,6
1056.077795,0.745697,-48.840235,1.716984,11.59294019,-6.751920922,-0.582,0.086259394,-0.148106,6
80.494703,0.744162,-61.083256,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983,13
941.165163,0.746095,-13.139935,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,14
954.277577,0.754196,11.198722,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,5
148.489582,0.680672,-60.194983,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,10
495.259128,0.746095,-70.935914,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,14
14.54617,0.746279,57.412462,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
56.131024,0.746216,-2.384089,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,-1
1049.214322,0.74822,-12.983594,0.941731,1.021015952,-1.084190657,-1.06,0.979416627,-0.922347,3
951.907552,0.749374,-3.66836,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619,9
25.605825,0.746216,-2.469417,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491,-1
744.863136,0.696091,-29.093674,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719,16
559.258375,0.744838,39.539418,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205,7
149.496245,0.696091,-87.550596,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718,16
677.797721,0.749372,4.448308,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701,17
1064.508045,0.742526,36.526694,0.428188,-0.279311395,0.652310189,-2.34,-3.580233449,1.533013,15
1052.512351,0.746591,0.718486,-1.698525,45.09677676,26.55055225,0.589,0.022174534,0.037664,6
29.290303,0.754196,120.811131,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,5
493.301244,0.750461,-16.692945,-1.705344,32.16962517,18.86400936,0.586,0.031085224,0.053011,11
76.464267,0.746084,-1.701939,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439,8
-505.001732,0.745906,62.38804,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,2
1052.615472,0.74593,-49.090217,1.733113,15.04529789,-8.681083052,-0.577,0.066465949,-0.115193,6
27.513496,0.745906,41.050226,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279,2
533.912182,0.680672,-34.381907,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,10
1051.540727,0.748976,-10.479338,0.382715,0.27620049,-0.721687131,-2.61,3.620558379,-1.385642,3
428.198556,0.745381,43.606535,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193,1
-295.137489,0.746095,-173.382939,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,14
34.563943,0.750461,-30.952778,-1.705344,32.17023203,18.86436521,0.586,0.031084637,0.05301,11
286.227316,0.745381,53.542038,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
-34.297427,0.749372,12.360305,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701,17
967.733553,0.749372,1.226869,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,17
1040.662897,0.744893,13.521333,1.380191,2.624600897,-1.901621513,-0.725,0.381010309,-0.525867,12
-539.305879,0.658266,92.134975,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,4
-29.018216,0.746216,-2.62211,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,-1
1037.217313,0.744714,0.781466,-1.742243,-15.57117322,-8.937429059,0.574,-0.064221237,-0.111889,15
-336.857397,0.680672,-92.700338,-1.784363,14.93128321,8.367850718,0.56,0.06697348,0.119505,10
329.588303,0.750461,-21.781956,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,11
1040.606883,0.680739,-0.240754,-1.766556,10.07882515,5.705352762,0.566,0.099217913,0.175274,10
453.177103,0.749372,6.944039,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,17
706.138877,0.746095,-43.602798,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649,14
845.534175,0.749374,-8.334454,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,9
-315.633187,0.746279,75.693539,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
769.039473,0.744162,-17.162772,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,13
759.405807,0.746279,16.17172,-1.564813,-18.06255122,-11.54294553,0.639,-0.055363165,-0.086633,0
-162.279733,0.746279,67.202798,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
261.842612,0.746095,-101.190127,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,14
