X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
-434.114965,0.745906,59.547617,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279,1
-71.519525,0.746279,62.177666,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1040.904155,0.745009,13.709944,1.378872,2.945281878,-2.136008185,-0.725,0.339526076,-0.468163,1
1052.512128,0.74659,0.724223,-1.69846,45.26329816,26.64961092,0.589,0.022092955,0.037524,1
1038.259773,0.748345,-1.843894,-0.921295,0.944955747,1.025682053,1.09,1.058250615,0.974961,1
55.231781,0.746279,55.159817,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-112.205135,0.746279,64.430312,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
47.407644,0.746279,55.59301,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
540.329443,0.746279,28.30135,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
449.541031,0.744162,-37.542748,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984,1
466.782397,0.746279,32.373432,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
376.022189,0.746279,37.398565,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
989.436007,0.746279,3.435601,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
443.505386,0.749374,-25.969545,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
418.272612,0.746279,35.059287,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-188.881881,0.746279,68.67569,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
255.53017,0.746279,44.069869,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
449.507864,0.744838,48.386722,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049,1
1050.151409,0.778746,3.441525,-0.921736,0.975620496,1.058459793,1.08,1.024988717,0.944769,1
286.826794,0.746279,42.337065,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-10.401617,0.749372,12.094802,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
671.895282,0.749374,-15.951167,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
1045.396237,0.745869,-1.4274,-1.174767,7.091776737,6.036751745,0.851,0.141008387,0.165652,1
-274.947577,0.746279,73.440894,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-120.949366,0.680672,-78.240235,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
341.595904,0.746279,39.30465,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
704.636735,0.746279,19.20412,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-201.400531,0.746279,69.368812,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
329.589991,0.754196,85.225158,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
-59.606218,0.744162,-70.01993,-1.708547,15.67718819,9.175743006,0.585,0.063786949,0.108983,1
955.009722,0.746279,5.341686,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
168.186059,0.749374,-38.046494,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
128.778865,0.746279,51.087719,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
734.368508,0.746279,17.557964,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-445.703594,0.680672,-99.990141,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-546.542345,0.744162,-101.080321,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,1
-406.393395,0.746279,80.718672,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1023.108437,0.743943,-46.890146,1.171158,-1.238590587,1.057577703,-0.854,-0.807369287,0.945557,1
627.959989,0.746279,23.449498,-1.564813,-18.06255122,-11.54294553,0.639,-0.055363165,-0.086633,0
928.407573,0.746279,6.814577,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-284.336564,0.746279,73.960735,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
842.341878,0.746279,11.579781,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
779.748631,0.746279,15.04539,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1039.009603,0.74813,-1.259276,-0.982011,1.19606181,1.217971906,1.02,0.836077193,0.821037,1
-252.575682,0.745906,52.273362,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,1
997.260144,0.746279,3.002408,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
482.430709,0.746279,31.50703,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
598.228215,0.746279,25.095654,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
499.643833,0.746279,30.553996,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
623.466156,0.754196,50.400382,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
282.297854,0.658266,44.506803,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
776.618969,0.746279,15.21867,-1.564851,-18.05986289,-11.54094728,0.639,-0.055371406,-0.086648,0
1045.361661,0.744938,-0.105218,-1.722418,-20.08721005,-11.66221559,0.581,-0.049782921,-0.085747,1
1047.936592,0.744237,12.698698,1.008078,-1.414330209,1.402996801,-0.992,-0.707048463,0.71276,1
965.963521,0.746279,4.735212,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-235.022234,0.749372,14.590533,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
-129.418297,0.746279,65.383362,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
853.295677,0.746279,10.973307,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
961.31047,0.746084,0.206875,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439,1
103.5871,0.745906,38.001967,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279,1
307.169618,0.746279,41.210734,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
14.54617,0.746279,57.412462,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
188.242449,0.746279,47.795391,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1022.836018,0.746744,37.775711,0.656714,0.480672503,-0.731935824,-1.52,2.080418569,-1.36624,1
-93.427161,0.746279,63.390629,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-145.750691,0.754196,141.553757,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
432.356111,0.746279,34.279517,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-102.099292,0.746084,-2.087141,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439,1
728.109183,0.746279,17.904525,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
465.217547,0.746279,32.460081,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
491.819696,0.746279,30.987189,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-340.670486,0.746279,77.079783,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
477.736196,0.746279,31.766959,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
153.816163,0.746279,49.701475,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
280.567469,0.746279,42.683626,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-304.444049,0.745906,54.351721,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278,1
524.681131,0.746279,29.167752,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
-385.683283,0.696091,-140.097938,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719,1
-270.253102,0.746279,73.180981,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
1044.348907,0.748541,-15.481662,1.049722,4.231879734,-4.031429021,-0.953,0.236301611,-0.248051,1
238.317046,0.746279,45.022904,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
81.83393,0.746279,53.686925,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
446.439573,0.746279,33.499763,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
285.906431,0.749372,8.802562,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
-375.096772,0.746279,78.985868,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
308.73443,0.746279,41.124102,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
959.729123,0.749374,-3.325265,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
1049.640339,0.743821,1.486392,-0.845128,0.875412003,1.035833629,1.18,1.14231927,0.965406,1
889.286813,0.746279,8.980575,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
922.148248,0.746279,7.161138,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
323.37668,0.744838,58.554519,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049,1
-386.050609,0.746279,79.592357,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-198.270868,0.746279,69.195531,-1.564813,-18.06255122,-11.54294553,0.639,-0.055363165,-0.086633,0
225.09264,0.744838,66.477477,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205,1
289.116142,0.658266,44.111548,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
-132.547959,0.746279,65.556642,-1.564813,-18.06255122,-11.54294553,0.639,-0.055363165,-0.086633,0
171.686312,0.680672,-58.641418,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
1006.649131,0.746279,2.482566,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
217.817036,0.696091,-80.842425,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718,1
582.186658,0.746095,-59.668828,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,1
1016.038118,0.746279,1.962725,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-236.615288,0.749372,14.608233,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
-212.35433,0.746279,69.975285,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
300.684139,0.754196,88.650546,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
-138.768594,0.746084,-2.166245,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439,1
800.284404,0.746084,-0.140495,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439,1
37.777646,0.745381,70.929169,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
441.745098,0.746279,33.759676,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-66.82505,0.746279,61.917753,-1.564813,-18.06255122,-11.54294553,0.639,-0.055363165,-0.086633,0
912.55749,0.744162,-8.008131,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983,1
1045.561076,0.748389,-15.002089,0.985693,2.335853966,-2.369758095,-1.01,0.428108955,-0.421984,1
1044.963296,0.746778,14.075668,0.990639,-2.731727158,2.757540494,-1.01,-0.36606877,0.362642,1
1030.121618,0.746279,1.182956,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1062.354045,0.745397,4.286516,-1.024482,0.933094705,0.910796583,0.976,1.071702577,1.09794,1
779.096265,0.746216,-0.363161,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,1
663.951124,0.746279,21.456765,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
83.398742,0.746279,53.600293,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
1048.549694,0.743839,0.390879,-1.109241,1.323299202,1.192977182,0.902,0.755686997,0.838239,1
1000.909838,0.745906,2.046364,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279,1
888.509908,0.744838,12.997507,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205,1
975.352508,0.746279,4.215371,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
803.221079,0.746279,13.745794,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
249.270846,0.746279,44.41643,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
-243.650953,0.746279,71.70809,-1.564851,-18.05986289,-11.54094728,0.639,-0.055371406,-0.086648,0
512.162482,0.746279,29.860874,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
1025.115076,0.745906,1.076464,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278,1
32.655364,0.744162,-64.134803,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984,1
1060.220954,0.746143,41.912505,1.165833,-1.272832381,1.091779338,-0.858,-0.785649403,0.915936,1
575.485639,0.746084,-0.625436,-1.594318,463.4645349,290.6976744,0.627,0.002157662,0.00344,1
-420.109807,0.744162,-93.015518,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983,1
537.199781,0.746279,28.474631,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
895.546137,0.746279,8.634014,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
960.590706,0.745381,6.348397,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
1063.135963,0.744028,39.069364,0.824551,-0.6604931,0.801033654,-1.21,-1.514020358,1.248387,1
574.755729,0.746279,26.395266,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
907.707037,0.754196,16.717402,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903,1
-390.745083,0.746279,79.85227,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-87.167837,0.746279,63.044068,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
260.224683,0.746279,43.809941,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-249.423566,0.680672,-86.844594,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-444.637476,0.750461,-45.848737,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
829.823228,0.746279,12.272903,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
124.084352,0.746279,51.347647,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
-190.446694,0.746279,68.762322,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
125.649202,0.746279,51.260999,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
586.14156,0.745381,32.553287,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
809.480404,0.746279,13.399233,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
-335.976011,0.746279,76.81987,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
-23.009778,0.746279,59.491827,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
1062.897752,0.746079,4.83563,-0.93407,0.809265131,0.866385958,1.07,1.235688974,1.15422,1
-45.623282,0.746095,-141.042228,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,1
-157.585258,0.746279,66.942886,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
737.49817,0.746279,17.384683,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
462.087885,0.746279,32.633361,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
299.345443,0.746279,41.643943,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
778.183781,0.746279,15.132038,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
803.324792,0.754196,29.086858,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,1
701.507072,0.746279,19.3774,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
96.227599,0.749374,-41.20297,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
826.197411,0.696091,-21.107756,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718,1
527.408106,0.750461,-15.632735,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
-32.398765,0.746279,60.011669,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-52.741551,0.746279,61.137983,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
1018.781287,0.746849,-11.047503,-0.110233,0.067627566,0.613496556,9.07,14.78686963,1.630001,1
-143.501759,0.746279,66.163116,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-356.318798,0.746279,77.946185,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
177.288612,0.746279,48.40188,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-374.329038,0.680672,-95.209942,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-76.590212,0.746084,-2.032112,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439,1
80.26908,0.746279,53.773573,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
660.821462,0.746279,21.630046,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
964.398709,0.746279,4.821844,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
426.792862,0.750461,-18.760356,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
792.959142,0.744162,-15.636999,-1.708547,15.67718819,9.175743006,0.585,0.063786949,0.108983,1
883.07772,0.749374,-6.687597,-1.564314,22.79676479,14.57301078,0.639,0.043865873,0.06862,1
1047.075959,0.744867,-0.177652,-1.714298,-23.66703482,-13.80567137,0.583,-0.042252864,-0.072434,1
110.000891,0.746279,52.127401,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-295.290401,0.746279,74.567225,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
1050.907109,0.743954,3.696641,-0.789853,0.803100137,1.016771648,1.27,1.245174735,0.983505,1
171.029287,0.746279,48.748441,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
148.489582,0.680672,-60.194983,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-289.031076,0.746279,74.220664,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
-501.018874,0.680672,-103.694796,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
183.547937,0.746279,48.055319,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
750.01682,0.746279,16.691562,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
983.176683,0.746279,3.782162,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
673.943496,0.746095,-47.775793,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649,1
-558.895465,0.750461,-49.400442,-1.705344,32.16962517,18.86400936,0.586,0.031085224,0.053011,1
-292.160739,0.746279,74.393944,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
94.426628,0.746095,-122.889701,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649,1
-8.598593,0.746095,-136.243284,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,1
287.479901,0.746216,-1.737392,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,1
-293.677268,0.744162,-84.950714,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,1
793.907134,0.746084,-0.154252,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439,1
1036.748302,0.74626,9.153728,0.506029,0.508994401,-1.005860141,-1.98,1.964658152,-0.994174,1
-392.309933,0.746279,79.938918,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
1045.622512,0.748385,-15.017177,0.985972,2.306146077,-2.338956966,-1.01,0.433623876,-0.427541,1
469.912059,0.746279,32.200152,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
247.08958,0.745906,32.251842,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278,1
-51.176739,0.746279,61.051351,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-368.837447,0.746279,78.639307,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1054.723257,0.745016,43.447043,1.709224,-7.713905324,4.513103797,-0.585,-0.129636022,0.221577,1
-317.579924,0.754196,161.915784,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903,1
28.62967,0.746279,56.632692,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
863.896247,0.746095,-23.155123,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649,1
571.626067,0.746279,26.568546,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
1041.924851,0.746655,-1.001873,-0.970997,-2.232402818,-2.299083126,1.03,-0.447947831,-0.434956,1
893.981287,0.746279,8.720662,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
166.334813,0.746279,49.008354,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1034.413163,0.696091,-0.663823,-1.626691,10.18540712,6.261427104,0.615,0.098179679,0.159708,1
378.508622,0.745381,47.083961,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
811.228054,0.746216,-0.273342,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491,1
393.235313,0.746279,36.44553,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
-267.12344,0.746279,73.007701,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-1.264445,0.745381,73.661432,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
-299.984876,0.746279,74.827137,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1051.676796,0.746492,7.33293,0.013922,-0.012364088,0.888097101,-71.8,-80.87939951,1.126003,1
473.041722,0.746279,32.026872,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-245.215804,0.746279,71.794738,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-255.344389,0.750461,-39.964568,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
549.71843,0.746279,27.781509,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-65.2602,0.746279,61.831105,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
19.793757,0.658266,59.724103,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813,1
208.711967,0.744838,67.79797,-1.638068,-12.40490723,-7.572889057,0.61,-0.080613259,-0.13205,1
1051.844311,0.74851,-6.711424,-0.275058,-0.264410455,-0.96128982,3.64,-3.781998706,-1.040269,1
570.061254,0.746279,26.655178,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
127.214015,0.746279,51.174367,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
726.544371,0.746279,17.991157,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
-404.297481,0.754196,172.191948,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
956.574534,0.746279,5.255053,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
-128.287615,0.749372,13.404618,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
20.805495,0.746279,57.065901,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633,0
983.183429,0.754196,7.773334,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
607.191197,0.746216,-0.843693,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491,1
335.336579,0.746279,39.65121,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
774.919179,0.658266,15.949662,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
297.472377,0.754196,89.031144,-1.60588,-8.438675775,-5.254860746,0.623,-0.118502005,-0.1903,1
818.869391,0.746279,12.879392,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-222.099741,0.744838,102.526938,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205,1
502.733457,0.745381,38.390395,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
396.364976,0.746279,36.27225,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
