X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
1039.677159,0.749437,-14.146374,1.288836,-1.784280825,1.384412621,-0.776,-0.560449894,0.722328,1
792.959142,0.744162,-15.636999,-1.708547,15.67718819,9.175743006,0.585,0.063786949,0.108983,1
1036.549444,0.745923,6.526214,-0.091486,-0.079813652,-0.872413838,10.9,-12.52918479,-1.146245,1
800.091417,0.746279,13.919075,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
1040.706861,0.748274,-0.217587,-1.016248,1.834548244,1.805217077,0.984,0.545093324,0.55395,1
610.746865,0.746279,24.402533,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1040.611408,0.745931,0.145548,-1.730951,18.1648949,10.49417049,0.578,0.055051241,0.095291,1
805.379036,0.750461,-6.992018,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
1062.702063,0.744897,-47.815596,1.354421,2.169809296,-1.602019827,-0.738,0.460869995,-0.624212,1
783.209575,0.750461,-7.681155,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
-245.11233,0.750461,-39.646505,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
861.119852,0.746279,10.540098,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
100.311757,0.680672,-63.421617,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
444.17032,0.745381,42.48879,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
264.785265,0.750461,-23.796356,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
172.744922,0.745906,35.230822,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,1
-221.227083,0.754196,150.497825,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903,1
402.199375,0.749372,7.510446,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
1027.073642,0.750461,-0.10065,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
1042.580083,0.748932,-15.282409,1.175498,-11.52697641,9.806036596,-0.851,-0.086753019,0.101978,1
508.649332,0.750461,-16.21585,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
1032.659866,0.744838,1.377427,-1.638084,-12.4176294,-7.580581582,0.61,-0.080530669,-0.131916,1
1021.193362,0.744838,2.301515,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049,1
1059.05662,0.745667,0.326602,-1.560496,-5.743832863,-3.680773846,0.641,-0.174099773,-0.271682,1
-227.585473,0.749374,-55.407109,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
277.688064,0.749374,-33.243162,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
1028.616862,0.74611,1.693222,-1.51571,-3.011795143,-1.987052367,0.66,-0.332027895,-0.503258,1
928.583486,0.754196,14.243511,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
736.577065,0.744162,-19.233465,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,1
261.77447,0.746216,-1.809248,-1.606589,357.814922,222.7171492,0.622,0.002794741,0.00449,1
720.82066,0.745906,13.2695,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,1
-551.237883,0.658266,92.82667,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
1056.076297,0.745697,-48.840525,1.716993,11.59558461,-6.753425675,-0.582,0.086239723,-0.148073,1
939.555394,0.746095,-13.348585,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649,1
684.293911,0.746279,20.330451,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
1058.993164,0.743167,1.301768,-1.422144,2.424802088,1.705032745,0.703,0.412404792,0.586499,1
1006.740979,0.658266,2.511008,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
-25.30964,0.754196,127.281308,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,1
861.032326,0.746216,-0.134123,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491,1
1039.421201,0.749372,0.430907,-1.593203,-91.9491545,-57.71339528,0.628,-0.010875576,-0.017327,1
64.562042,0.744838,79.418309,-1.638068,-12.40490723,-7.572889057,0.61,-0.080613259,-0.13205,1
120.825502,0.754196,109.96407,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,1
1045.08313,0.745917,-1.440578,-1.142886,14.37267034,12.57576901,0.875,0.069576493,0.079518,1
891.264831,0.696091,-14.719021,-1.626686,10.18467433,6.260995874,0.615,0.098186743,0.159719,1
-203.030105,0.680672,-83.737464,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
24.269139,0.749374,-44.359445,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619,1
-65.634085,0.680672,-74.535581,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
506.943989,0.750461,-16.268861,-1.705344,32.16962517,18.86400936,0.586,0.031085224,0.053011,1
328.43165,0.696091,-69.981576,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718,1
-29.269102,0.746279,59.838388,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
445.2134,0.754196,71.523607,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,1
-114.841437,0.745381,81.609835,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
1046.236336,0.744724,43.692309,1.737417,-17.53549657,10.09285426,-0.576,-0.057027185,0.09908,1
368.198015,0.746279,37.831774,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632,0
1062.706673,0.744896,-47.820354,1.353913,2.166943821,-1.600504479,-0.739,0.46147943,-0.624803,1
198.384503,0.744162,-53.563371,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,1
-323.659915,0.744838,110.713995,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205,1
573.719077,0.745381,33.422644,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193,1
504.630985,0.754196,64.482532,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,1
291.551237,0.745381,53.169457,-1.77464,-14.28937219,-8.051983606,0.563,-0.069982081,-0.124193,1
1040.085097,0.744525,13.220197,1.332602,1.990642828,-1.493801471,-0.75,0.502350289,-0.669433,1
632.282213,0.745381,29.324249,-1.77464,-14.28937219,-8.051983606,0.563,-0.069982081,-0.124193,1
401.212715,0.750461,-19.555514,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
-547.412336,0.680672,-106.801925,-1.784363,14.93128321,8.367850718,0.56,0.06697348,0.119505,1
1064.79259,0.742093,35.246234,0.302295,-0.193556876,0.640291358,-3.31,-5.166440067,1.561789,1
837.254044,0.680672,-14.066061,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
378.8589,0.696091,-65.030307,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718,1
-572.430608,0.745906,65.089906,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279,1
-10.856714,0.754196,125.568614,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299,1
38.983058,0.749372,11.546095,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701,1
426.423915,0.745381,43.730728,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
699.858024,0.680672,-23.267944,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-183.784671,0.749374,-53.485776,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
317.767512,0.749372,8.448557,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701,1
284.452675,0.745381,53.666232,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
1037.051257,0.745968,0.017091,-1.732598,16.82836524,9.712792719,0.577,0.059423478,0.102957,1
231.160692,0.658266,47.471212,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814,1
-276.079218,0.749374,-57.534299,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
-107.520063,0.696091,-112.786098,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718,1
815.070185,0.745381,16.532288,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194,1
-391.771839,0.750461,-44.20541,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
561.504777,0.749372,5.740424,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
1064.235882,0.742872,37.160655,0.515306,-0.350306659,0.679803183,-1.94,-2.854641708,1.471014,1
-354.58347,0.745906,56.360801,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278,1
1050.381781,0.749271,-12.044139,0.81015,0.680627305,-0.840125044,-1.23,1.469232858,-1.190299,1
950.770417,0.745906,4.055444,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279,1
1037.636521,0.744676,44.078531,1.707478,-36.10729768,21.14656685,-0.586,-0.027695232,0.047289,1
-412.650632,0.746095,-188.61437,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865,1
456.939804,0.696091,-57.363825,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718,1
247.706033,0.746279,44.503062,-1.56485,-18.05964293,-11.54081409,0.639,-0.05537208,-0.086649,0
-465.331597,0.680672,-101.304696,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505,1
-627.712541,0.745381,117.501841,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193,1
8.735695,0.744162,-65.660576,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984,1
775.054118,0.746279,15.305318,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
-239.003738,0.744162,-81.463232,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983,1
1013.658321,0.746216,0.292517,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491,1
1038.781958,0.745956,0.121492,-1.732364,17.5705056,10.14250216,0.577,0.056913559,0.098595,1
635.875208,0.696091,-39.794805,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718,1
645.17315,0.746279,22.496448,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
1048.530112,0.744712,0.255791,-1.70951,-31.84334544,-18.62717705,0.585,-0.031403736,-0.053685,1
-112.205135,0.746279,64.430312,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648,0
0.804423,0.749374,-45.388731,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619,1
288.001956,0.745381,53.417844,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
-55.47589,0.745906,44.3756,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278,1
-25.531661,0.744838,86.681021,-1.638068,-12.40490723,-7.572889057,0.61,-0.080613259,-0.13205,1
783.673599,0.744838,21.448663,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049,1
115.574833,0.746216,-2.217924,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491,1
89.218806,0.746084,-1.674424,-1.594317,463.4642442,290.6976744,0.627,0.002157664,0.00344,1
-292.160739,0.746279,74.393944,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632,0
1062.703476,0.744896,-47.814916,1.354209,2.16861155,-1.60138616,-0.738,0.461124538,-0.624459,1
-130.854341,0.750461,-36.094799,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
23.052517,0.749372,11.723098,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177,1
3.867766,0.750461,-31.906967,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
607.407349,0.754196,52.303375,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903,1
-396.121826,0.658266,83.83463,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813,1
989.556093,0.750461,-1.266881,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011,1
359.414161,0.744838,55.649434,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049,1
321.560588,0.754196,86.176655,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299,1
-332.08483,0.750461,-42.350042,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301,1
-215.547471,0.744838,101.998741,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049,1
635.831494,0.745381,29.075861,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194,1
